original_row_id,text_chunk,Equipment_Type,column_chunked,Priority,Date_Reported,Status,source_file,Mission_Title,Reported_By,Recommendation_ID,chunk_id,chunk_index,System_Affected,Issue_ID,source_column
9,response incident network intel assessment operation system assessment operation assessment threat security network network response security threat cyber assessment system assessment network response cyber threat,,Friction_Point,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_10,,,34bb6da7-7b0b-470e-a84c-2d71e0db6d24,2,,,Friction_Point
9,cyber threat security network assessment intel incident threat cyber threat assessment response response response assessment operation response intel security threat network security system threat operation,,Friction_Point,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_10,,,fbd59dea-ac1e-427e-b8dc-ad1e7c3f7ca6,3,,,Friction_Point
9,threat operation network threat response incident intel incident network threat threat,,Friction_Point,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_10,,,91cd6f73-5160-47a5-8701-5d541dce0000,4,,,Friction_Point
9,threat network assessment threat security operation assessment threat threat operation security response threat threat incident assessment security network system incident incident security network security incident,,Recommendation,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_10,,,07c9d5c4-3b99-4c2e-9df0-f2ac2b24e234,1,,,Recommendation
9,security incident security network incident assessment threat cyber network response network response operation incident operation operation security incident network threat system system operation threat incident,,Recommendation,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_10,,,aba19355-c684-4f78-853b-c66759735262,2,,,Recommendation
9,threat incident assessment operation intel network system cyber incident assessment operation response system intel intel assessment intel incident incident assessment cyber intel network network system,,Recommendation,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_10,,,c0a53e35-a828-4bae-b276-7ee56c368d64,3,,,Recommendation
9,network system threat security cyber threat intel threat system system threat,,Recommendation,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_10,,,58776b1e-a6f2-46fb-ba04-90c24bd26225,4,,,Recommendation
9,intel cyber response intel incident security security operation intel network operation response threat threat intel cyber intel security operation intel incident network response operation security,,Observation,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_10,,,9828c5ad-1e9f-496f-8e33-e6c7f81f4119,1,,,Observation
9,operation security intel intel operation security operation security assessment intel security intel cyber security cyber system network system security security response system intel system operation,,Observation,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_10,,,16c0d369-58b7-4d73-82ea-9e1ec801c370,2,,,Observation
9,system operation cyber cyber intel response assessment assessment incident security cyber incident assessment threat network incident response network operation system threat assessment system assessment system,,Observation,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_10,,,1e91bc01-42dc-422f-847c-7635ecb98b7b,3,,,Observation
9,assessment system network intel response incident network incident response cyber cyber,,Observation,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_10,,,e7dcdf0b-67db-4d6b-8ff2-c65c7ed2584d,4,,,Observation
9,assessment assessment threat operation response network system intel operation system response intel threat system security incident incident response system assessment assessment assessment incident cyber threat,,Action_Item,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_10,,,8539390e-468e-4538-9c2f-567f889326e6,1,,,Action_Item
9,cyber threat intel cyber response operation response response incident assessment network threat network security assessment incident security response security assessment threat incident network response threat,,Action_Item,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_10,,,45bb5e4e-1700-4a25-a24b-4bba1b0bb885,2,,,Action_Item
9,response threat response assessment intel intel threat response intel assessment security security cyber operation incident intel incident security threat assessment cyber network threat response intel,,Action_Item,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_10,,,ca0d8f5d-698d-4cc9-bda9-9482caca6faf,3,,,Action_Item
9,response intel security security system response threat response intel system network,,Action_Item,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_10,,,ec01ebf9-9b9b-4d78-b8f9-0c5768657fa6,4,,,Action_Item
9,intel operation assessment operation system assessment network response security response response threat system incident assessment security incident response cyber operation network response response system incident,,Summary,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_10,,,e1027672-6965-43ed-bc9c-dc878ce1a02c,1,,,Summary
9,system incident network assessment cyber operation cyber response assessment intel operation intel assessment operation system assessment system incident incident threat intel response network network intel,,Summary,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_10,,,44c24d9a-0a60-40d1-bbec-ec12613216f4,2,,,Summary
9,network intel network cyber network response network operation network network system operation threat response security incident intel operation intel system network cyber system cyber security,,Summary,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_10,,,267d5b24-acae-48a4-8ff3-6ef1b3b9be7e,3,,,Summary
9,cyber security system assessment threat system assessment operation assessment intel cyber,,Summary,,,,FFIRs_Friction_Points_Recommendations.csv,Mission_10,,,887e159b-c35f-4747-bd72-c18df1fb6d24,4,,,Summary
0,cyber response operation cyber operation cyber system cyber security system intel operation response security operation incident response threat assessment incident operation assessment threat operation intel,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_1,,,e3f1c93b-e6eb-4bcb-861f-2d78bd1bb138,1,,,Debrief_Focus_Point_Problem_Statement
0,operation intel incident assessment operation operation threat system intel security network operation incident intel intel cyber network network security system operation incident security incident cyber,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_1,,,2a0c3c4c-1b5c-43a7-88e0-03e58cf73f04,2,,,Debrief_Focus_Point_Problem_Statement
0,incident cyber network threat system cyber cyber response incident incident response assessment system threat incident system operation assessment intel cyber security network operation intel cyber,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_1,,,af88ae71-6952-4462-966a-991b16b7776c,3,,,Debrief_Focus_Point_Problem_Statement
0,intel cyber response network cyber security intel operation operation response network,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_1,,,88c7b290-9309-4f2d-911f-ba95999d642a,4,,,Debrief_Focus_Point_Problem_Statement
0,network intel intel incident cyber incident assessment assessment operation cyber incident operation response incident assessment response security operation security threat intel system incident network incident,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_1,,,a304182a-27df-40a7-ae85-e54c178026ff,1,,,Contributing_Factors
0,network incident system threat incident incident network response operation security operation assessment response response response threat assessment operation intel threat incident intel operation response assessment,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_1,,,e21e4b8a-fe52-4c58-9470-4a52fff85105,2,,,Contributing_Factors
0,response assessment intel operation network incident intel response network intel incident assessment security threat assessment threat intel operation network cyber operation network network security threat,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_1,,,124d0db8-9a64-46d3-99a4-6ccb93f6e1be,3,,,Contributing_Factors
0,security threat response assessment assessment cyber threat security security network network,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_1,,,c0c5e4ab-0ad3-45cc-accc-65ec1ae9d09c,4,,,Contributing_Factors
0,system assessment threat security assessment assessment security threat response system operation intel threat intel threat security system assessment assessment threat operation cyber intel incident response,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_1,,,707deb25-6479-400a-92ad-3ee99f6079fa,1,,,Root_Cause
0,incident response threat operation system cyber system response assessment incident incident system network operation cyber response response system assessment incident system incident assessment network response,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_1,,,5ab5d9b0-69d3-4053-9d69-41518d11720c,2,,,Root_Cause
0,network response assessment security assessment incident response cyber network operation network threat cyber security security incident threat intel network network network incident intel intel cyber,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_1,,,f343b118-eeb8-44c3-9279-ef6b9a3707e6,3,,,Root_Cause
0,intel cyber operation threat incident incident system intel system intel security,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_1,,,bbfc3bca-16fa-4206-9341-341d854d6259,4,,,Root_Cause
0,security incident response intel security security system system cyber assessment operation response incident cyber cyber network intel cyber response assessment assessment incident system intel cyber,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_1,,,00fa2c7c-4cc1-46eb-8571-702ad476ad2f,1,,,Instructional_Fix
